District,Number_of_Cases,Week_Start_Date,Year,Month,Week,Week_End_Date,Avg Max Temp (°C),Avg Min Temp (°C),Avg Apparent Max Temp (°C),Avg Apparent Min Temp (°C),Total Precipitation (mm),Avg Wind Speed (km/h),Max Wind Gusts (km/h),Avg Daylight Duration (hours)
NuwaraEliya,3,2015-03-09,2015,3,11,2015-03-16,20.9,13.9875,23.2625,14.4375,47.6,7.5875,37.1,12.0583333333333
NuwaraEliya,2,2015-03-16,2015,3,12,2015-03-23,22.3375,13.425,24.5875,13.9375,0.6,6.95,34.2,12.10625
NuwaraEliya,2,2015-03-23,2015,3,13,2015-03-30,22.5,14.4,24.8125,15.0,34.0,7.95,36.7,12.1479166666667
NuwaraEliya,2,2015-03-30,2015,3,14,2015-04-06,22.125,15.225,25.85,16.5625,68.5,5.3125,31.3,12.1916666666667
NuwaraEliya,0,2015-04-06,2015,4,15,2015-04-13,21.65,15.4,25.5625,16.75,88.2,4.9125,32.0,12.2354166666667
NuwaraEliya,0,2015-04-13,2015,4,16,2015-04-20,21.375,15.3,24.9125,16.7,103.4,5.2,32.8,12.2833333333333
NuwaraEliya,3,2015-04-20,2015,4,17,2015-04-27,21.5875,15.475,25.025,16.9,85.0,3.95,30.2,12.3291666666667
NuwaraEliya,2,2015-04-27,2015,4,18,2015-05-04,21.5875,15.6625,25.2,17.1,46.6,4.575,24.5,12.36875
NuwaraEliya,2,2015-05-04,2015,5,19,2015-05-11,21.5375,15.85,25.1125,17.3875,161.1,5.25,28.1,12.3979166666667
NuwaraEliya,2,2015-05-11,2015,5,20,2015-05-18,21.225,16.35,23.875,17.5625,61.5,9.3625,51.8,12.43125
NuwaraEliya,2,2015-05-18,2015,5,21,2015-05-25,22.175,16.925,24.4,17.8875,16.1,14.5125,51.1,12.4645833333333
NuwaraEliya,0,2015-05-25,2015,5,22,2015-06-01,22.7125,16.7375,25.2125,17.6375,24.4,12.475,51.8,12.4916666666667
NuwaraEliya,0,2015-06-01,2015,6,23,2015-06-08,21.825,15.95,24.35,16.9375,50.1,10.375,51.8,12.5020833333333
NuwaraEliya,5,2015-06-08,2015,6,24,2015-06-15,21.9125,15.8,24.2,16.425,21.9,12.7,49.0,12.51875
NuwaraEliya,2,2015-06-15,2015,6,25,2015-06-22,21.3,16.3,21.95,16.5625,19.9,17.7,62.3,12.525
NuwaraEliya,1,2015-06-22,2015,6,26,2015-06-29,21.7875,16.125,22.825,16.475,37.1,16.2125,73.4,12.5229166666667
NuwaraEliya,4,2015-06-29,2015,6,27,2015-07-06,21.6625,16.175,23.1125,16.6375,28.5,16.0875,63.4,12.5166666666667
NuwaraEliya,0,2015-07-06,2015,7,28,2015-07-13,22.05,16.075,22.7,16.1,17.0,18.375,63.4,12.5041666666667
NuwaraEliya,1,2015-07-13,2015,7,29,2015-07-20,21.3875,16.0375,22.2125,15.875,60.6,18.675,75.6,12.48125
NuwaraEliya,6,2015-07-20,2015,7,30,2015-07-27,21.4125,15.7875,22.4625,15.825,38.1,15.7125,60.8,12.4583333333333
NuwaraEliya,4,2015-07-27,2015,7,31,2015-08-03,21.8125,15.0625,23.425,15.225,18.5,12.825,59.8,12.4270833333333
NuwaraEliya,4,2015-08-03,2015,8,32,2015-08-10,21.9125,15.9875,23.075,15.9375,33.1,17.8625,71.6,12.3916666666667
NuwaraEliya,0,2015-08-10,2015,8,33,2015-08-17,21.7,16.15,23.575,16.675,96.2,14.125,71.6,12.3520833333333
NuwaraEliya,1,2015-08-17,2015,8,34,2015-08-24,21.2875,15.7125,23.775,16.575,55.5,10.1625,46.1,12.3208333333333
NuwaraEliya,0,2015-08-24,2015,8,35,2015-08-31,21.25,16.0375,22.975,16.5375,34.6,14.05,53.6,12.2770833333333
NuwaraEliya,2,2015-08-31,2015,8,36,2015-09-07,21.3375,15.75,23.9,16.675,65.4,7.95,41.0,12.2375
NuwaraEliya,2,2015-09-07,2015,9,37,2015-09-14,21.175,15.4375,23.175,15.825,40.5,12.0875,53.3,12.1916666666667
NuwaraEliya,1,2015-09-14,2015,9,38,2015-09-21,21.6625,16.475,23.45,16.7625,52.3,16.55,69.1,12.1479166666667
NuwaraEliya,1,2015-09-21,2015,9,39,2015-09-28,21.3625,15.775,24.0875,16.8625,110.1,8.3,41.0,12.1020833333333
NuwaraEliya,2,2015-09-28,2015,9,40,2015-10-05,20.6125,15.4,22.9,16.225,75.9,9.475,49.3,12.0604166666667
NuwaraEliya,3,2015-10-05,2015,10,41,2015-10-12,21.4875,15.4625,24.2125,16.175,56.4,9.6,49.3,12.0125
NuwaraEliya,2,2015-10-12,2015,10,42,2015-10-19,21.2625,15.575,24.95,17.1375,190.4,4.675,28.8,11.9770833333333
NuwaraEliya,4,2015-10-19,2015,10,43,2015-10-26,20.125,15.875,22.6125,17.325,287.5,5.55,33.5,11.93125
NuwaraEliya,2,2015-10-26,2015,10,44,2015-11-02,19.8625,15.425,22.0375,16.575,237.5,6.05,40.3,11.89375
NuwaraEliya,1,2015-11-02,2015,11,45,2015-11-09,20.4625,15.3,22.575,16.6125,148.4,6.0375,41.0,11.85625
NuwaraEliya,4,2015-11-09,2015,11,46,2015-11-16,20.0125,15.525,21.9125,16.5625,100.6,8.125,50.0,11.8166666666667
NuwaraEliya,4,2015-11-16,2015,11,47,2015-11-23,20.75,15.2125,23.1875,16.3625,64.8,7.55,42.5,11.7895833333333
NuwaraEliya,5,2015-11-23,2015,11,48,2015-11-30,20.65,14.925,22.425,15.9875,68.1,6.6875,36.7,11.7625
NuwaraEliya,4,2015-11-30,2015,11,49,2015-12-07,20.275,15.6625,22.375,16.95,118.9,7.2125,33.5,11.7458333333333
NuwaraEliya,6,2015-12-07,2015,12,50,2015-12-14,20.775,15.975,23.2375,17.3,138.4,7.0625,40.7,11.7291666666667
NuwaraEliya,3,2015-12-14,2015,12,51,2015-12-21,20.2375,14.9375,21.975,15.9,44.0,7.2125,37.8,11.725
NuwaraEliya,8,2015-12-21,2015,12,52,2015-12-28,20.3,14.0125,21.5125,14.2375,15.1,8.725,46.1,11.71875
NuwaraEliya,4,2015-12-28,2015,12,53,2016-01-04,20.4125,15.3875,21.725,16.0,21.2,11.35,44.6,11.725
NuwaraEliya,5,2016-01-04,2016,1,1,2016-01-11,20.5625,15.0875,22.1875,15.8,25.5,8.2125,36.0,11.7416666666667
NuwaraEliya,18,2016-01-11,2016,1,2,2016-01-18,21.1375,14.2125,22.7125,14.825,0.8,6.3,29.2,11.7583333333333
NuwaraEliya,8,2016-01-18,2016,1,3,2016-01-25,21.75,15.0375,23.85,15.9,21.8,6.175,30.2,11.7833333333333
NuwaraEliya,7,2016-01-25,2016,1,4,2016-02-01,21.6,13.825,22.975,14.0,7.4,7.825,32.8,11.8145833333333
NuwaraEliya,3,2016-02-01,2016,2,5,2016-02-08,21.7375,13.725,22.6125,13.525,0.2,8.625,42.5,11.8458333333333
NuwaraEliya,9,2016-02-08,2016,2,6,2016-02-15,22.8375,15.3625,24.35,16.025,6.6,6.825,33.1,11.8833333333333
NuwaraEliya,3,2016-02-15,2016,2,7,2016-02-22,21.7375,14.875,23.3625,15.525,28.1,10.3875,48.2,11.9208333333333
NuwaraEliya,6,2016-02-22,2016,2,8,2016-02-29,22.45,14.2625,24.0875,14.6875,15.4,9.1625,40.7,11.96875
NuwaraEliya,8,2016-02-29,2016,2,9,2016-03-07,23.125,15.1625,24.5375,15.8625,5.9,8.8375,40.3,12.0104166666667
NuwaraEliya,1,2016-03-07,2016,3,10,2016-03-14,24.8375,15.7,27.0,16.7875,2.2,5.4,28.4,12.05
NuwaraEliya,7,2016-03-14,2016,3,11,2016-03-21,26.025,15.65,26.9375,16.35,0.0,6.825,34.6,12.0958333333333
NuwaraEliya,2,2016-03-21,2016,3,12,2016-03-28,25.7375,15.5375,26.7375,15.975,23.5,6.475,34.6,12.1395833333333
NuwaraEliya,7,2016-03-28,2016,3,13,2016-04-04,22.8,15.9125,26.325,17.325,50.9,5.15,29.9,12.1833333333333
NuwaraEliya,9,2016-04-04,2016,4,14,2016-04-11,23.4375,16.05,26.95,17.6375,23.6,4.65,25.9,12.23125
NuwaraEliya,7,2016-04-11,2016,4,15,2016-04-18,23.2,16.6125,26.6875,18.425,21.3,4.1875,27.0,12.275
NuwaraEliya,2,2016-04-18,2016,4,16,2016-04-25,24.0375,16.75,27.55,18.5875,21.4,4.9125,32.4,12.3229166666667
NuwaraEliya,3,2016-04-25,2016,4,17,2016-05-02,23.4875,16.45,26.875,18.2625,59.5,4.775,28.8,12.3625
NuwaraEliya,4,2016-05-02,2016,5,18,2016-05-09,22.425,16.5125,25.8125,18.3625,53.1,4.425,33.1,12.3916666666667
NuwaraEliya,2,2016-05-09,2016,5,19,2016-05-16,20.65,16.4,22.75,17.7625,350.0,8.1875,71.6,12.425
NuwaraEliya,2,2016-05-16,2016,5,20,2016-05-23,21.75,17.3125,23.775,18.0625,167.0,15.1375,71.6,12.45625
NuwaraEliya,4,2016-05-23,2016,5,21,2016-05-30,21.95,17.425,24.125,18.3125,29.5,14.5,53.3,12.4854166666667
NuwaraEliya,8,2016-05-30,2016,5,22,2016-06-06,21.5375,16.75,23.375,17.3875,21.7,15.875,57.2,12.5
NuwaraEliya,5,2016-06-06,2016,6,23,2016-06-13,21.8875,16.575,24.0125,17.1875,31.8,15.5625,59.8,12.5145833333333
NuwaraEliya,6,2016-06-13,2016,6,24,2016-06-20,20.7875,16.35,21.3625,16.3,46.1,18.5875,69.8,12.525
NuwaraEliya,18,2016-06-20,2016,6,25,2016-06-27,20.725,15.875,20.9125,15.5625,50.9,19.15,76.3,12.5229166666667
NuwaraEliya,21,2016-06-27,2016,6,26,2016-07-04,22.0125,16.2875,23.05,16.275,22.3,17.3625,70.6,12.5166666666667
NuwaraEliya,18,2016-07-04,2016,7,27,2016-07-11,21.875,16.3125,22.6375,16.2375,24.0,18.625,76.7,12.5041666666667
NuwaraEliya,26,2016-07-11,2016,7,28,2016-07-18,21.175,15.9375,22.5,16.05,74.3,14.625,76.7,12.4875
NuwaraEliya,19,2016-07-18,2016,7,29,2016-07-25,21.425,15.4375,22.4375,15.4625,42.8,15.525,67.0,12.4645833333333
NuwaraEliya,20,2016-07-25,2016,7,30,2016-08-01,20.7875,15.7,22.525,16.1375,81.3,11.9625,62.3,12.43125
NuwaraEliya,18,2016-08-01,2016,8,31,2016-08-08,21.575,15.475,22.3,15.3,13.5,18.025,67.7,12.4
NuwaraEliya,13,2016-08-08,2016,8,32,2016-08-15,21.9625,15.6625,23.7125,15.95,28.9,15.6,65.5,12.3583333333333
NuwaraEliya,10,2016-08-15,2016,8,33,2016-08-22,21.55,15.925,23.0125,15.975,49.4,16.475,71.6,12.325
NuwaraEliya,8,2016-08-22,2016,8,34,2016-08-29,21.2375,16.025,22.475,16.25,47.6,15.2375,56.9,12.2833333333333
NuwaraEliya,3,2016-08-29,2016,8,35,2016-09-05,21.4375,15.7375,22.6875,15.875,39.2,14.8,55.8,12.24375
NuwaraEliya,6,2016-09-05,2016,9,36,2016-09-12,21.6625,14.8125,22.325,14.4625,7.1,16.425,57.2,12.2020833333333
NuwaraEliya,5,2016-09-12,2016,9,37,2016-09-19,21.9125,15.675,23.225,15.8,30.8,16.2,56.2,12.15625
NuwaraEliya,5,2016-09-19,2016,9,38,2016-09-26,22.175,15.6625,22.975,15.525,13.4,17.625,60.5,12.1104166666667
NuwaraEliya,6,2016-09-26,2016,9,39,2016-10-03,22.225,15.625,23.5,15.825,19.0,15.0375,55.4,12.0645833333333
NuwaraEliya,5,2016-10-03,2016,10,40,2016-10-10,22.25,14.6875,23.325,14.5625,14.5,14.1,52.9,12.0208333333333
NuwaraEliya,7,2016-10-10,2016,10,41,2016-10-17,22.4125,14.95,24.1875,15.375,66.1,10.5875,52.9,11.9854166666667
NuwaraEliya,2,2016-10-17,2016,10,42,2016-10-24,21.0875,14.9375,23.375,15.6875,49.6,10.0375,45.0,11.9416666666667
NuwaraEliya,3,2016-10-24,2016,10,43,2016-10-31,20.7625,14.775,23.0,15.7875,86.8,8.1625,45.0,11.9
NuwaraEliya,2,2016-10-31,2016,10,44,2016-11-07,20.675,15.375,23.0125,16.5,119.3,7.075,35.3,11.8625
NuwaraEliya,3,2016-11-07,2016,11,45,2016-11-14,20.25,14.6625,22.6375,15.8,42.9,5.4875,32.0,11.8229166666667
NuwaraEliya,2,2016-11-14,2016,11,46,2016-11-21,19.975,15.2,21.7875,16.2375,138.8,7.825,36.7,11.7958333333333
NuwaraEliya,5,2016-11-21,2016,11,47,2016-11-28,20.675,15.6,22.3125,16.7625,63.9,7.1625,33.8,11.76875
NuwaraEliya,0,2016-11-28,2016,11,48,2016-12-05,20.525,14.3125,21.475,14.6875,1.0,7.425,46.1,11.7458333333333
NuwaraEliya,7,2016-12-05,2016,12,49,2016-12-12,20.7,14.3125,21.6,14.7875,11.3,10.975,59.8,11.7270833333333
NuwaraEliya,3,2016-12-12,2016,12,50,2016-12-19,20.25,14.0625,21.15,14.5375,24.7,9.325,59.8,11.7208333333333
NuwaraEliya,5,2016-12-19,2016,12,51,2016-12-26,20.8875,13.9625,22.05,14.575,15.3,6.75,33.5,11.71875
NuwaraEliya,12,2016-12-26,2016,12,52,2017-01-02,20.0375,13.8375,21.4125,14.15,30.5,9.875,43.9,11.725
NuwaraEliya,11,2017-01-02,2017,1,1,2017-01-09,19.175,9.8875,19.6875,7.7375,4.3,10.6625,46.1,11.7375
NuwaraEliya,12,2017-01-09,2017,1,2,2017-01-16,19.6,7.2125,19.8,4.7125,0.1,12.65,46.8,11.7541666666667
NuwaraEliya,9,2017-01-16,2017,1,3,2017-01-23,19.8125,10.6,20.9,9.075,40.9,12.925,45.0,11.7791666666667
NuwaraEliya,9,2017-01-23,2017,1,4,2017-01-30,18.5875,13.0625,19.675,12.475,69.9,13.5375,61.2,11.8041666666667
NuwaraEliya,9,2017-01-30,2017,1,5,2017-02-06,19.75,9.4875,21.4125,7.975,6.7,8.1625,35.6,11.8395833333333
NuwaraEliya,3,2017-02-06,2017,2,6,2017-02-13,20.125,10.9875,22.0125,9.8375,3.7,8.9375,47.5,11.875
NuwaraEliya,5,2017-02-13,2017,2,7,2017-02-20,18.5625,11.675,19.7125,10.3625,22.8,16.0625,59.0,11.9166666666667
NuwaraEliya,4,2017-02-20,2017,2,8,2017-02-27,19.4875,10.4875,20.9125,8.6625,13.3,11.7,51.5,11.95625
NuwaraEliya,5,2017-02-27,2017,2,9,2017-03-06,19.3375,12.825,20.675,11.9,24.6,13.6125,55.8,12.0041666666667
NuwaraEliya,10,2017-03-06,2017,3,10,2017-03-13,20.4375,12.1125,23.3125,11.85,36.9,6.8875,29.2,12.0395833333333
NuwaraEliya,4,2017-03-13,2017,3,11,2017-03-20,20.7875,11.125,22.8875,9.675,14.2,9.275,35.3,12.0875
NuwaraEliya,2,2017-03-20,2017,3,12,2017-03-27,21.0625,10.1375,22.6125,8.3625,8.7,9.6125,37.8,12.1333333333333
NuwaraEliya,15,2017-03-27,2017,3,13,2017-04-03,21.2375,12.3625,23.4125,12.1625,28.7,7.7,33.5,12.1770833333333
NuwaraEliya,3,2017-04-03,2017,4,14,2017-04-10,21.4125,12.225,24.025,11.875,45.0,7.6625,32.4,12.2229166666667
NuwaraEliya,10,2017-04-10,2017,4,15,2017-04-17,21.6,12.975,23.225,12.625,8.6,9.525,39.2,12.2666666666667
NuwaraEliya,17,2017-04-17,2017,4,16,2017-04-24,23.0375,12.9875,24.6125,12.4375,2.7,9.0375,33.8,12.3145833333333
NuwaraEliya,7,2017-04-24,2017,4,17,2017-05-01,23.3,12.7875,24.8875,12.575,0.9,8.9875,31.7,12.3520833333333
NuwaraEliya,7,2017-05-01,2017,5,18,2017-05-08,22.2625,12.725,23.9125,12.425,21.4,7.975,33.8,12.3875
NuwaraEliya,13,2017-05-08,2017,5,19,2017-05-15,21.4125,13.8375,22.8375,14.0875,13.1,9.7375,59.0,12.41875
NuwaraEliya,20,2017-05-15,2017,5,20,2017-05-22,20.2875,14.9125,21.4125,14.95,29.5,15.75,59.0,12.45
NuwaraEliya,17,2017-05-22,2017,5,21,2017-05-29,18.5625,14.775,19.025,13.8625,67.5,20.9875,80.6,12.48125
NuwaraEliya,7,2017-05-29,2017,5,22,2017-06-05,17.7375,14.225,17.1625,11.7625,66.3,29.0125,80.6,12.5
NuwaraEliya,15,2017-06-05,2017,6,23,2017-06-12,18.5125,14.0,18.725,12.35,17.9,22.8625,72.7,12.5104166666667
NuwaraEliya,18,2017-06-12,2017,6,24,2017-06-19,19.3375,14.2875,20.9,13.9,17.5,16.5,56.5,12.5208333333333
NuwaraEliya,30,2017-06-19,2017,6,25,2017-06-26,18.1125,13.9375,17.9375,12.3375,43.7,23.95,70.6,12.525
NuwaraEliya,24,2017-06-26,2017,6,26,2017-07-03,18.0625,13.575,17.4875,11.6625,18.4,24.3375,79.9,12.51875
NuwaraEliya,80,2017-07-03,2017,7,27,2017-07-10,18.2375,13.3,18.275,11.9,26.8,22.8125,62.3,12.5083333333333
NuwaraEliya,58,2017-07-10,2017,7,28,2017-07-17,17.7875,13.3,16.9375,10.875,16.9,26.2,77.4,12.4916666666667
NuwaraEliya,71,2017-07-17,2017,7,29,2017-07-24,18.2875,13.55,17.9375,11.8875,13.1,24.1125,79.9,12.4708333333333
NuwaraEliya,85,2017-07-24,2017,7,30,2017-07-31,18.8125,13.6125,19.7375,12.7375,16.0,18.5875,62.3,12.4395833333333
NuwaraEliya,48,2017-07-31,2017,7,31,2017-08-07,17.975,14.0875,17.95,12.15,32.3,24.4875,78.1,12.40625
NuwaraEliya,49,2017-08-07,2017,8,32,2017-08-14,19.5875,13.375,20.6125,12.4,32.4,16.775,58.0,12.3645833333333
NuwaraEliya,40,2017-08-14,2017,8,33,2017-08-21,17.7125,12.9,17.3,11.175,47.8,21.25,81.4,12.33125
NuwaraEliya,22,2017-08-21,2017,8,34,2017-08-28,17.6625,13.3125,17.2625,11.525,39.9,23.9,79.6,12.2916666666667
NuwaraEliya,9,2017-08-28,2017,8,35,2017-09-04,19.0625,13.55,19.8625,12.675,67.6,16.5875,79.2,12.2479166666667
NuwaraEliya,10,2017-09-04,2017,9,36,2017-09-11,18.5125,13.7875,19.1,13.225,77.8,15.0125,59.8,12.2041666666667
NuwaraEliya,8,2017-09-11,2017,9,37,2017-09-18,18.8375,13.075,18.8125,11.7125,33.4,20.025,74.2,12.1645833333333
NuwaraEliya,9,2017-09-18,2017,9,38,2017-09-25,18.175,12.75,18.1125,11.0625,19.6,21.6625,70.9,12.1208333333333
NuwaraEliya,3,2017-09-25,2017,9,39,2017-10-02,18.2875,13.5375,18.8125,11.7875,16.9,22.475,72.4,12.0791666666667
NuwaraEliya,6,2017-10-02,2017,10,40,2017-10-09,19.0625,13.7375,20.1875,12.975,21.2,17.0,53.3,12.0291666666667
NuwaraEliya,6,2017-10-09,2017,10,41,2017-10-16,17.8,13.55,17.575,12.2125,55.4,21.2,83.9,11.9895833333333
NuwaraEliya,7,2017-10-16,2017,10,42,2017-10-23,18.375,13.2875,18.5125,12.1875,27.1,19.6,76.7,11.9479166666667
NuwaraEliya,8,2017-10-23,2017,10,43,2017-10-30,19.825,13.375,21.9625,13.55,156.8,6.925,33.5,11.9083333333333
NuwaraEliya,3,2017-10-30,2017,10,44,2017-11-06,19.3125,13.25,20.75,13.35,103.6,11.35,46.8,11.86875
NuwaraEliya,8,2017-11-06,2017,11,45,2017-11-13,18.7875,12.6125,19.625,12.325,50.7,12.3625,51.1,11.8291666666667
NuwaraEliya,3,2017-11-13,2017,11,46,2017-11-20,19.4,11.925,20.5125,10.45,6.4,11.6,51.1,11.8
NuwaraEliya,8,2017-11-20,2017,11,47,2017-11-27,18.4875,12.725,19.4625,12.3375,113.3,12.1875,50.0,11.775
NuwaraEliya,6,2017-11-27,2017,11,48,2017-12-04,17.5625,13.25,17.6875,12.475,175.3,18.05,71.3,11.7479166666667
NuwaraEliya,13,2017-12-04,2017,12,49,2017-12-11,19.925,11.8125,21.0625,11.075,6.4,8.15,35.3,11.7291666666667
NuwaraEliya,6,2017-12-11,2017,12,50,2017-12-18,19.25,12.0875,20.75,11.5,10.9,10.5125,49.7,11.725
NuwaraEliya,9,2017-12-18,2017,12,51,2017-12-25,18.775,11.2625,20.1125,10.4625,28.8,10.8,52.6,11.725
NuwaraEliya,5,2017-12-25,2017,12,52,2018-01-01,19.425,11.875,20.9,11.3,19.6,10.125,38.5,11.725
NuwaraEliya,6,2018-01-01,2018,1,1,2018-01-08,18.6125,9.075,19.325,7.375,4.4,11.0875,45.0,11.7333333333333
NuwaraEliya,2,2018-01-08,2018,1,2,2018-01-15,18.9875,10.2875,19.8125,8.725,11.6,11.7,47.5,11.7520833333333
NuwaraEliya,10,2018-01-15,2018,1,3,2018-01-22,20.2625,10.675,20.6625,8.475,0.8,12.4125,47.5,11.7770833333333
NuwaraEliya,5,2018-01-22,2018,1,4,2018-01-29,20.8,11.8875,21.3375,10.2,4.9,11.1375,46.8,11.8
NuwaraEliya,4,2018-01-29,2018,1,5,2018-02-05,20.0375,12.5375,21.25,12.05,42.8,13.0,53.6,11.8333333333333
NuwaraEliya,4,2018-02-05,2018,2,6,2018-02-12,21.1875,11.4375,22.375,9.8875,5.3,10.125,38.9,11.86875
NuwaraEliya,4,2018-02-12,2018,2,7,2018-02-19,21.25,11.8,22.075,10.5,7.2,12.875,52.6,11.9104166666667
NuwaraEliya,4,2018-02-19,2018,2,8,2018-02-26,21.5375,11.375,22.6125,10.175,8.3,10.2125,44.3,11.9479166666667
NuwaraEliya,3,2018-02-26,2018,2,9,2018-03-05,19.9625,12.4375,21.45,11.8375,50.7,10.45,46.4,11.9979166666667
NuwaraEliya,2,2018-03-05,2018,3,10,2018-03-12,19.4875,12.0,20.4,10.4375,33.0,13.85,66.2,12.0291666666667
NuwaraEliya,2,2018-03-12,2018,3,11,2018-03-19,20.4875,12.025,22.175,11.0125,22.9,11.675,64.4,12.08125
NuwaraEliya,2,2018-03-19,2018,3,12,2018-03-26,21.275,11.7375,22.45,10.45,14.2,10.5625,45.7,12.125
NuwaraEliya,1,2018-03-26,2018,3,13,2018-04-02,21.2125,12.45,22.9375,12.0875,11.6,7.5875,45.0,12.1729166666667
NuwaraEliya,4,2018-04-02,2018,4,14,2018-04-09,21.35,12.5,22.9375,12.3875,19.5,7.475,34.6,12.2166666666667
NuwaraEliya,6,2018-04-09,2018,4,15,2018-04-16,20.85,13.0125,22.5375,12.875,23.3,9.1,33.8,12.2583333333333
NuwaraEliya,4,2018-04-16,2018,4,16,2018-04-23,21.725,12.4625,23.275,12.025,3.7,9.0,46.8,12.30625
NuwaraEliya,1,2018-04-23,2018,4,17,2018-04-30,22.1125,12.8125,23.925,12.925,4.9,6.6125,31.7,12.3479166666667
NuwaraEliya,5,2018-04-30,2018,4,18,2018-05-07,22.175,13.35,23.4875,13.7125,12.8,7.975,34.6,12.3833333333333
NuwaraEliya,4,2018-05-07,2018,5,19,2018-05-14,20.5625,13.225,22.4,13.4625,106.3,7.925,34.6,12.4145833333333
NuwaraEliya,3,2018-05-14,2018,5,20,2018-05-21,19.0875,13.875,20.4375,13.9125,92.8,11.6375,51.8,12.4458333333333
NuwaraEliya,3,2018-05-21,2018,5,21,2018-05-28,18.4875,14.7,18.825,13.9125,121.2,20.2125,83.9,12.475
NuwaraEliya,2,2018-05-28,2018,5,22,2018-06-04,18.3,14.5875,17.6625,12.0125,54.1,29.35,98.3,12.4958333333333
NuwaraEliya,3,2018-06-04,2018,6,23,2018-06-11,18.1375,14.3875,17.1875,11.8125,115.3,30.425,97.2,12.5104166666667
NuwaraEliya,8,2018-06-11,2018,6,24,2018-06-18,17.9125,13.7625,17.45,11.5875,46.7,26.5125,89.3,12.5208333333333
NuwaraEliya,1,2018-06-18,2018,6,25,2018-06-25,17.75,13.4125,17.6875,11.5125,51.3,24.9125,79.2,12.525
NuwaraEliya,1,2018-06-25,2018,6,26,2018-07-02,18.3125,13.35,18.3375,11.425,53.8,23.95,83.9,12.5208333333333
NuwaraEliya,9,2018-07-02,2018,7,27,2018-07-09,17.725,12.8625,17.15,11.075,48.5,22.3,82.4,12.5104166666667
NuwaraEliya,4,2018-07-09,2018,7,28,2018-07-16,16.275,13.3375,14.225,9.925,166.0,33.6,100.4,12.49375
NuwaraEliya,10,2018-07-16,2018,7,29,2018-07-23,17.1375,12.9375,15.3375,9.35,66.9,33.0,94.0,12.4729166666667
NuwaraEliya,14,2018-07-23,2018,7,30,2018-07-30,18.375,13.1,18.7875,11.8,37.5,19.975,64.8,12.44375
NuwaraEliya,8,2018-07-30,2018,7,31,2018-08-06,17.7625,12.975,17.7875,10.9,37.5,23.5375,78.8,12.4145833333333
NuwaraEliya,5,2018-08-06,2018,8,32,2018-08-13,16.35,12.725,14.9,9.4375,129.0,30.6625,86.4,12.3708333333333
NuwaraEliya,2,2018-08-13,2018,8,33,2018-08-20,16.0375,13.175,14.1,9.825,253.4,32.775,97.2,12.3375
NuwaraEliya,3,2018-08-20,2018,8,34,2018-08-27,19.0,12.325,19.7625,11.05,9.1,17.375,78.8,12.3
NuwaraEliya,5,2018-08-27,2018,8,35,2018-09-03,18.6375,12.225,19.6125,11.3125,7.7,17.7,64.1,12.25625
NuwaraEliya,7,2018-09-03,2018,9,36,2018-09-10,19.3875,12.0375,20.225,10.425,13.7,16.05,70.9,12.2145833333333
NuwaraEliya,1,2018-09-10,2018,9,37,2018-09-17,19.875,12.7625,21.55,12.3125,25.9,10.1125,74.2,12.1708333333333
NuwaraEliya,3,2018-09-17,2018,9,38,2018-09-24,18.3625,13.075,18.9375,11.5875,76.7,20.6375,75.2,12.125
NuwaraEliya,0,2018-09-24,2018,9,39,2018-10-01,19.9125,12.875,22.3,12.875,184.4,7.425,33.1,12.0833333333333
NuwaraEliya,5,2018-10-01,2018,10,40,2018-10-08,20.0875,13.55,22.85,14.0625,370.4,7.875,40.3,12.0416666666667
NuwaraEliya,2,2018-10-08,2018,10,41,2018-10-15,19.2125,12.8625,20.5125,12.9125,44.2,10.025,41.0,11.9979166666667
NuwaraEliya,5,2018-10-15,2018,10,42,2018-10-22,19.6,12.3375,21.675,12.325,164.2,7.625,28.4,11.9541666666667
NuwaraEliya,1,2018-10-22,2018,10,43,2018-10-29,19.5625,12.8,21.55,13.1375,157.6,7.95,32.4,11.9166666666667
NuwaraEliya,2,2018-10-29,2018,10,44,2018-11-05,18.9375,12.9625,20.325,12.7,116.9,12.9,47.5,11.875
NuwaraEliya,2,2018-11-05,2018,11,45,2018-11-12,18.3375,12.6375,19.5125,12.175,209.6,11.3625,42.5,11.8375
NuwaraEliya,1,2018-11-12,2018,11,46,2018-11-19,19.4375,11.325,21.2125,10.35,126.3,8.5875,40.7,11.8020833333333
NuwaraEliya,3,2018-11-19,2018,11,47,2018-11-26,19.325,12.1625,21.4,11.85,104.4,7.6875,33.8,11.7791666666667
NuwaraEliya,6,2018-11-26,2018,11,48,2018-12-03,19.7625,12.025,21.45,11.375,32.0,10.7125,44.6,11.7520833333333
NuwaraEliya,2,2018-12-03,2018,12,49,2018-12-10,18.725,12.9875,19.45,12.8125,24.7,13.3875,48.6,11.7395833333333
NuwaraEliya,8,2018-12-10,2018,12,50,2018-12-17,19.125,10.2625,19.225,8.225,4.9,10.75,42.8,11.725
NuwaraEliya,3,2018-12-17,2018,12,51,2018-12-24,19.6375,11.175,20.925,9.6625,49.3,9.4125,32.8,11.725
NuwaraEliya,2,2018-12-24,2018,12,52,2018-12-31,19.0125,10.6,20.6875,9.2625,42.9,9.3,37.8,11.725
NuwaraEliya,9,2018-12-31,2018,12,1,2019-01-07,19.9625,10.65,21.55,9.7375,11.2,8.55,32.4,11.7333333333333
